osmid,road type,length,geometry
447239392,trunk_link,949.223,"LINESTRING (104.1072392 30.7208021, 104.1067628 30.7209336, 104.1062296 30.7210372, 104.1047516 30.7212389, 104.103662 30.7213712, 104.1034157 30.7214196, 104.1032173 30.7215092, 104.1028609 30.7217026, 104.1026187 30.7217933, 104.1024338 30.7218, 104.1022891 30.7217584, 104.1021825 30.7217211, 104.1020624 30.7216203, 104.1019713 30.7214997, 104.1019231 30.7214008, 104.101909 30.72128, 104.101912 30.7211948, 104.1019312 30.7210981, 104.1019879 30.7209864, 104.1022592 30.7206518, 104.1023355 30.7205393, 104.1023824 30.7203217, 104.1024011 30.7200804, 104.1018585 30.7189317, 104.1014663 30.7180408)"
37633775,trunk_link,949.223,"LINESTRING (104.1072392 30.7208021, 104.1067628 30.7209336, 104.1062296 30.7210372, 104.1047516 30.7212389, 104.103662 30.7213712, 104.1034157 30.7214196, 104.1032173 30.7215092, 104.1028609 30.7217026, 104.1026187 30.7217933, 104.1024338 30.7218, 104.1022891 30.7217584, 104.1021825 30.7217211, 104.1020624 30.7216203, 104.1019713 30.7214997, 104.1019231 30.7214008, 104.101909 30.72128, 104.101912 30.7211948, 104.1019312 30.7210981, 104.1019879 30.7209864, 104.1022592 30.7206518, 104.1023355 30.7205393, 104.1023824 30.7203217, 104.1024011 30.7200804, 104.1018585 30.7189317, 104.1014663 30.7180408)"
37633781,trunk_link,949.223,"LINESTRING (104.1072392 30.7208021, 104.1067628 30.7209336, 104.1062296 30.7210372, 104.1047516 30.7212389, 104.103662 30.7213712, 104.1034157 30.7214196, 104.1032173 30.7215092, 104.1028609 30.7217026, 104.1026187 30.7217933, 104.1024338 30.7218, 104.1022891 30.7217584, 104.1021825 30.7217211, 104.1020624 30.7216203, 104.1019713 30.7214997, 104.1019231 30.7214008, 104.101909 30.72128, 104.101912 30.7211948, 104.1019312 30.7210981, 104.1019879 30.7209864, 104.1022592 30.7206518, 104.1023355 30.7205393, 104.1023824 30.7203217, 104.1024011 30.7200804, 104.1018585 30.7189317, 104.1014663 30.7180408)"
447239388,trunk_link,949.223,"LINESTRING (104.1072392 30.7208021, 104.1067628 30.7209336, 104.1062296 30.7210372, 104.1047516 30.7212389, 104.103662 30.7213712, 104.1034157 30.7214196, 104.1032173 30.7215092, 104.1028609 30.7217026, 104.1026187 30.7217933, 104.1024338 30.7218, 104.1022891 30.7217584, 104.1021825 30.7217211, 104.1020624 30.7216203, 104.1019713 30.7214997, 104.1019231 30.7214008, 104.101909 30.72128, 104.101912 30.7211948, 104.1019312 30.7210981, 104.1019879 30.7209864, 104.1022592 30.7206518, 104.1023355 30.7205393, 104.1023824 30.7203217, 104.1024011 30.7200804, 104.1018585 30.7189317, 104.1014663 30.7180408)"
447239390,trunk_link,949.223,"LINESTRING (104.1072392 30.7208021, 104.1067628 30.7209336, 104.1062296 30.7210372, 104.1047516 30.7212389, 104.103662 30.7213712, 104.1034157 30.7214196, 104.1032173 30.7215092, 104.1028609 30.7217026, 104.1026187 30.7217933, 104.1024338 30.7218, 104.1022891 30.7217584, 104.1021825 30.7217211, 104.1020624 30.7216203, 104.1019713 30.7214997, 104.1019231 30.7214008, 104.101909 30.72128, 104.101912 30.7211948, 104.1019312 30.7210981, 104.1019879 30.7209864, 104.1022592 30.7206518, 104.1023355 30.7205393, 104.1023824 30.7203217, 104.1024011 30.7200804, 104.1018585 30.7189317, 104.1014663 30.7180408)"
37633734,trunk,2947.6920000000005,"LINESTRING (104.0686987 30.726363, 104.0701266 30.7261803, 104.0721671 30.7259114, 104.0731737 30.7257093, 104.0783959 30.7243151, 104.0801371 30.7238807, 104.0860444 30.7223078, 104.0867532 30.7221422, 104.0873104 30.7220358, 104.0888393 30.7218005, 104.0893655 30.7217453, 104.0903413 30.7216714, 104.091779 30.721602, 104.0920606 30.7215884, 104.0941339 30.7215054, 104.0973739 30.7213537, 104.0987927 30.7213101)"
816501025,trunk_link,745.6529999999999,"LINESTRING (104.0801371 30.7238807, 104.0808282 30.7235989, 104.0821392 30.723177, 104.0832591 30.722884, 104.0837136 30.7227782, 104.0838798 30.7227718, 104.0840247 30.7227897, 104.0841568 30.7228417, 104.0842393 30.7229119, 104.0843385 30.7230341, 104.0843868 30.7231563, 104.0843798 30.7233068, 104.0843304 30.7234163, 104.0842284 30.7235268, 104.083981 30.7236479, 104.0836909 30.7237179, 104.0834368 30.7237666, 104.0832027 30.723853, 104.0830373 30.7239858, 104.0829437 30.7241065, 104.0829058 30.7242151, 104.0828947 30.7243045, 104.0829107 30.7244142, 104.0829497 30.7245112, 104.0830664 30.7247032, 104.0831197 30.7247929, 104.0832197 30.7250095)"
663960522,trunk_link,745.6529999999999,"LINESTRING (104.0801371 30.7238807, 104.0808282 30.7235989, 104.0821392 30.723177, 104.0832591 30.722884, 104.0837136 30.7227782, 104.0838798 30.7227718, 104.0840247 30.7227897, 104.0841568 30.7228417, 104.0842393 30.7229119, 104.0843385 30.7230341, 104.0843868 30.7231563, 104.0843798 30.7233068, 104.0843304 30.7234163, 104.0842284 30.7235268, 104.083981 30.7236479, 104.0836909 30.7237179, 104.0834368 30.7237666, 104.0832027 30.723853, 104.0830373 30.7239858, 104.0829437 30.7241065, 104.0829058 30.7242151, 104.0828947 30.7243045, 104.0829107 30.7244142, 104.0829497 30.7245112, 104.0830664 30.7247032, 104.0831197 30.7247929, 104.0832197 30.7250095)"
663960526,trunk_link,745.6529999999999,"LINESTRING (104.0801371 30.7238807, 104.0808282 30.7235989, 104.0821392 30.723177, 104.0832591 30.722884, 104.0837136 30.7227782, 104.0838798 30.7227718, 104.0840247 30.7227897, 104.0841568 30.7228417, 104.0842393 30.7229119, 104.0843385 30.7230341, 104.0843868 30.7231563, 104.0843798 30.7233068, 104.0843304 30.7234163, 104.0842284 30.7235268, 104.083981 30.7236479, 104.0836909 30.7237179, 104.0834368 30.7237666, 104.0832027 30.723853, 104.0830373 30.7239858, 104.0829437 30.7241065, 104.0829058 30.7242151, 104.0828947 30.7243045, 104.0829107 30.7244142, 104.0829497 30.7245112, 104.0830664 30.7247032, 104.0831197 30.7247929, 104.0832197 30.7250095)"
816501023,trunk_link,745.6529999999999,"LINESTRING (104.0801371 30.7238807, 104.0808282 30.7235989, 104.0821392 30.723177, 104.0832591 30.722884, 104.0837136 30.7227782, 104.0838798 30.7227718, 104.0840247 30.7227897, 104.0841568 30.7228417, 104.0842393 30.7229119, 104.0843385 30.7230341, 104.0843868 30.7231563, 104.0843798 30.7233068, 104.0843304 30.7234163, 104.0842284 30.7235268, 104.083981 30.7236479, 104.0836909 30.7237179, 104.0834368 30.7237666, 104.0832027 30.723853, 104.0830373 30.7239858, 104.0829437 30.7241065, 104.0829058 30.7242151, 104.0828947 30.7243045, 104.0829107 30.7244142, 104.0829497 30.7245112, 104.0830664 30.7247032, 104.0831197 30.7247929, 104.0832197 30.7250095)"
37633764,motorway,2897.936,"LINESTRING (104.1312513 30.7119699, 104.1306416 30.7114346, 104.1302311 30.711115, 104.1295874 30.7107044, 104.1284292 30.7099907, 104.1274522 30.7094977, 104.126583 30.7091669, 104.1258005 30.7089103, 104.123967 30.7083744, 104.1185463 30.7067931, 104.117555 30.7065837, 104.1170775 30.7065191, 104.1163174 30.7064638, 104.1068181 30.7063923, 104.104608 30.7063852, 104.1032267 30.7063806, 104.1025062 30.7063763)"
39019399,motorway,3555.1400000000003,"LINESTRING (104.1312513 30.7119699, 104.1306416 30.7114346, 104.1302311 30.711115, 104.1295874 30.7107044, 104.1284292 30.7099907, 104.1274522 30.7094977, 104.126583 30.7091669, 104.1258005 30.7089103, 104.123967 30.7083744, 104.1185463 30.7067931, 104.117555 30.7065837, 104.1170775 30.7065191, 104.1163174 30.7064638, 104.1068181 30.7063923, 104.104608 30.7063852, 104.1032267 30.7063806, 104.1025062 30.7063763, 104.1019236 30.7063088, 104.1015395 30.7061999, 104.1012632 30.7060754, 104.1010712 30.7059297, 104.1008614 30.7056976, 104.1007257 30.7054989, 104.1006356 30.705242, 104.100568 30.7049897, 104.1005911 30.7047222, 104.1006934 30.7044038, 104.1009238 30.7039991, 104.1012719 30.7034153, 104.1017694 30.7025955, 104.1022807 30.7018248)"
815823233,trunk_link,824.3200000000002,"LINESTRING (104.0987927 30.7213101, 104.0993302 30.7211906, 104.0998174 30.7211547, 104.1010629 30.7210887, 104.1014618 30.7210665, 104.1021886 30.7210458, 104.1024333 30.7210092, 104.102625 30.7209424, 104.1029151 30.7208051, 104.1031201 30.7206988, 104.1033184 30.7206388, 104.1034958 30.7206322, 104.1036848 30.7206715, 104.1038659 30.7207717, 104.1040061 30.7209231, 104.1040707 30.721102, 104.1040774 30.7212502, 104.1040146 30.7214192, 104.1039285 30.7215352, 104.103788 30.7216772, 104.1036212 30.7218467, 104.103522 30.7219932, 104.1034872 30.7221535, 104.1035038 30.7223535, 104.1036645 30.7228523, 104.1038222 30.7234402)"
37633773,trunk_link,824.3200000000002,"LINESTRING (104.0987927 30.7213101, 104.0993302 30.7211906, 104.0998174 30.7211547, 104.1010629 30.7210887, 104.1014618 30.7210665, 104.1021886 30.7210458, 104.1024333 30.7210092, 104.102625 30.7209424, 104.1029151 30.7208051, 104.1031201 30.7206988, 104.1033184 30.7206388, 104.1034958 30.7206322, 104.1036848 30.7206715, 104.1038659 30.7207717, 104.1040061 30.7209231, 104.1040707 30.721102, 104.1040774 30.7212502, 104.1040146 30.7214192, 104.1039285 30.7215352, 104.103788 30.7216772, 104.1036212 30.7218467, 104.103522 30.7219932, 104.1034872 30.7221535, 104.1035038 30.7223535, 104.1036645 30.7228523, 104.1038222 30.7234402)"
37633779,trunk_link,824.3200000000002,"LINESTRING (104.0987927 30.7213101, 104.0993302 30.7211906, 104.0998174 30.7211547, 104.1010629 30.7210887, 104.1014618 30.7210665, 104.1021886 30.7210458, 104.1024333 30.7210092, 104.102625 30.7209424, 104.1029151 30.7208051, 104.1031201 30.7206988, 104.1033184 30.7206388, 104.1034958 30.7206322, 104.1036848 30.7206715, 104.1038659 30.7207717, 104.1040061 30.7209231, 104.1040707 30.721102, 104.1040774 30.7212502, 104.1040146 30.7214192, 104.1039285 30.7215352, 104.103788 30.7216772, 104.1036212 30.7218467, 104.103522 30.7219932, 104.1034872 30.7221535, 104.1035038 30.7223535, 104.1036645 30.7228523, 104.1038222 30.7234402)"
447239389,trunk_link,824.3200000000002,"LINESTRING (104.0987927 30.7213101, 104.0993302 30.7211906, 104.0998174 30.7211547, 104.1010629 30.7210887, 104.1014618 30.7210665, 104.1021886 30.7210458, 104.1024333 30.7210092, 104.102625 30.7209424, 104.1029151 30.7208051, 104.1031201 30.7206988, 104.1033184 30.7206388, 104.1034958 30.7206322, 104.1036848 30.7206715, 104.1038659 30.7207717, 104.1040061 30.7209231, 104.1040707 30.721102, 104.1040774 30.7212502, 104.1040146 30.7214192, 104.1039285 30.7215352, 104.103788 30.7216772, 104.1036212 30.7218467, 104.103522 30.7219932, 104.1034872 30.7221535, 104.1035038 30.7223535, 104.1036645 30.7228523, 104.1038222 30.7234402)"
447239391,trunk_link,824.3200000000002,"LINESTRING (104.0987927 30.7213101, 104.0993302 30.7211906, 104.0998174 30.7211547, 104.1010629 30.7210887, 104.1014618 30.7210665, 104.1021886 30.7210458, 104.1024333 30.7210092, 104.102625 30.7209424, 104.1029151 30.7208051, 104.1031201 30.7206988, 104.1033184 30.7206388, 104.1034958 30.7206322, 104.1036848 30.7206715, 104.1038659 30.7207717, 104.1040061 30.7209231, 104.1040707 30.721102, 104.1040774 30.7212502, 104.1040146 30.7214192, 104.1039285 30.7215352, 104.103788 30.7216772, 104.1036212 30.7218467, 104.103522 30.7219932, 104.1034872 30.7221535, 104.1035038 30.7223535, 104.1036645 30.7228523, 104.1038222 30.7234402)"
815823234,trunk,830.0079999999998,"LINESTRING (104.0987927 30.7213101, 104.1010836 30.7211964, 104.1032882 30.7210528, 104.104465 30.720911, 104.1072109 30.7205989, 104.107325 30.7205853, 104.1074278 30.7205716)"
132105044,trunk,3126.062999999999,"LINESTRING (104.0987927 30.7213101, 104.1010836 30.7211964, 104.1032882 30.7210528, 104.104465 30.720911, 104.1072109 30.7205989, 104.107325 30.7205853, 104.1074278 30.7205716, 104.108427 30.7204383, 104.1135907 30.7198222, 104.1159564 30.7195478, 104.1169595 30.7194071, 104.1211777 30.7187118, 104.1226577 30.7184678, 104.1245126 30.718162, 104.1261005 30.7178852, 104.127227 30.717544, 104.1281841 30.7172489, 104.1283643 30.7171934, 104.1294372 30.7167323, 104.1302204 30.7163356, 104.1306914 30.7160607)"
132105047,trunk,830.0079999999998,"LINESTRING (104.0987927 30.7213101, 104.1010836 30.7211964, 104.1032882 30.7210528, 104.104465 30.720911, 104.1072109 30.7205989, 104.107325 30.7205853, 104.1074278 30.7205716)"
132105533,trunk,182.089,"LINESTRING (104.1304855 30.7164317, 104.1303277 30.7165201, 104.1294986 30.7169128, 104.1288119 30.717212)"
37633761,motorway_link,561.404,"LINESTRING (104.1306914 30.7160607, 104.1313269 30.7155555, 104.1318834 30.7152288, 104.132114 30.7150766, 104.1322589 30.7148968, 104.1324413 30.7145924, 104.1324594 30.7145216, 104.1325217 30.7142788, 104.1325164 30.7140897, 104.1324608 30.7138192, 104.132365 30.7135573, 104.1322041 30.7132865, 104.1319473 30.7129392, 104.1312513 30.7119699)"
323143509,motorway_link,561.404,"LINESTRING (104.1306914 30.7160607, 104.1313269 30.7155555, 104.1318834 30.7152288, 104.132114 30.7150766, 104.1322589 30.7148968, 104.1324413 30.7145924, 104.1324594 30.7145216, 104.1325217 30.7142788, 104.1325164 30.7140897, 104.1324608 30.7138192, 104.132365 30.7135573, 104.1322041 30.7132865, 104.1319473 30.7129392, 104.1312513 30.7119699)"
132105042,primary,816.154,"LINESTRING (104.1035426 30.7229197, 104.1033125 30.7222621, 104.1024984 30.7201662, 104.1018993 30.7188678, 104.1014663 30.7180408, 104.1011993 30.7174528, 104.1010876 30.7171942, 104.1009983 30.7169818, 104.1006439 30.7161393, 104.1006 30.716035)"
132105043,primary,578.225,"LINESTRING (104.1035426 30.7229197, 104.1033125 30.7222621, 104.1024984 30.7201662, 104.1018993 30.7188678, 104.1014663 30.7180408)"
447239380,primary,578.225,"LINESTRING (104.1035426 30.7229197, 104.1033125 30.7222621, 104.1024984 30.7201662, 104.1018993 30.7188678, 104.1014663 30.7180408)"
447239383,primary,578.225,"LINESTRING (104.1035426 30.7229197, 104.1033125 30.7222621, 104.1024984 30.7201662, 104.1018993 30.7188678, 104.1014663 30.7180408)"
653181569,trunk_link,794.3780000000002,"LINESTRING (104.1035426 30.7229197, 104.103174 30.722204, 104.1030344 30.7220124, 104.1029474 30.7219249, 104.1027948 30.7217965, 104.1025376 30.7216185, 104.1023767 30.7214199, 104.1022844 30.7212142, 104.1022628 30.7210677, 104.1023032 30.7208401, 104.1023599 30.7207338, 104.1024641 30.7206034, 104.1025855 30.7205147, 104.1027522 30.7204305, 104.1029569 30.7203957, 104.1031932 30.7203976, 104.1034115 30.7204588, 104.1036151 30.7205402, 104.1040055 30.7207214, 104.1042047 30.7207773, 104.1043063 30.7207913, 104.1045828 30.7208193, 104.1048877 30.7207948, 104.1051072 30.7207529, 104.1058593 30.720641, 104.1067375 30.7205397, 104.107144 30.7205292, 104.1074278 30.7205716)"
815823235,trunk_link,794.3780000000002,"LINESTRING (104.1035426 30.7229197, 104.103174 30.722204, 104.1030344 30.7220124, 104.1029474 30.7219249, 104.1027948 30.7217965, 104.1025376 30.7216185, 104.1023767 30.7214199, 104.1022844 30.7212142, 104.1022628 30.7210677, 104.1023032 30.7208401, 104.1023599 30.7207338, 104.1024641 30.7206034, 104.1025855 30.7205147, 104.1027522 30.7204305, 104.1029569 30.7203957, 104.1031932 30.7203976, 104.1034115 30.7204588, 104.1036151 30.7205402, 104.1040055 30.7207214, 104.1042047 30.7207773, 104.1043063 30.7207913, 104.1045828 30.7208193, 104.1048877 30.7207948, 104.1051072 30.7207529, 104.1058593 30.720641, 104.1067375 30.7205397, 104.107144 30.7205292, 104.1074278 30.7205716)"
815823226,trunk_link,794.3780000000002,"LINESTRING (104.1035426 30.7229197, 104.103174 30.722204, 104.1030344 30.7220124, 104.1029474 30.7219249, 104.1027948 30.7217965, 104.1025376 30.7216185, 104.1023767 30.7214199, 104.1022844 30.7212142, 104.1022628 30.7210677, 104.1023032 30.7208401, 104.1023599 30.7207338, 104.1024641 30.7206034, 104.1025855 30.7205147, 104.1027522 30.7204305, 104.1029569 30.7203957, 104.1031932 30.7203976, 104.1034115 30.7204588, 104.1036151 30.7205402, 104.1040055 30.7207214, 104.1042047 30.7207773, 104.1043063 30.7207913, 104.1045828 30.7208193, 104.1048877 30.7207948, 104.1051072 30.7207529, 104.1058593 30.720641, 104.1067375 30.7205397, 104.107144 30.7205292, 104.1074278 30.7205716)"
815823227,trunk_link,794.3780000000002,"LINESTRING (104.1035426 30.7229197, 104.103174 30.722204, 104.1030344 30.7220124, 104.1029474 30.7219249, 104.1027948 30.7217965, 104.1025376 30.7216185, 104.1023767 30.7214199, 104.1022844 30.7212142, 104.1022628 30.7210677, 104.1023032 30.7208401, 104.1023599 30.7207338, 104.1024641 30.7206034, 104.1025855 30.7205147, 104.1027522 30.7204305, 104.1029569 30.7203957, 104.1031932 30.7203976, 104.1034115 30.7204588, 104.1036151 30.7205402, 104.1040055 30.7207214, 104.1042047 30.7207773, 104.1043063 30.7207913, 104.1045828 30.7208193, 104.1048877 30.7207948, 104.1051072 30.7207529, 104.1058593 30.720641, 104.1067375 30.7205397, 104.107144 30.7205292, 104.1074278 30.7205716)"
815823230,trunk_link,794.3780000000002,"LINESTRING (104.1035426 30.7229197, 104.103174 30.722204, 104.1030344 30.7220124, 104.1029474 30.7219249, 104.1027948 30.7217965, 104.1025376 30.7216185, 104.1023767 30.7214199, 104.1022844 30.7212142, 104.1022628 30.7210677, 104.1023032 30.7208401, 104.1023599 30.7207338, 104.1024641 30.7206034, 104.1025855 30.7205147, 104.1027522 30.7204305, 104.1029569 30.7203957, 104.1031932 30.7203976, 104.1034115 30.7204588, 104.1036151 30.7205402, 104.1040055 30.7207214, 104.1042047 30.7207773, 104.1043063 30.7207913, 104.1045828 30.7208193, 104.1048877 30.7207948, 104.1051072 30.7207529, 104.1058593 30.720641, 104.1067375 30.7205397, 104.107144 30.7205292, 104.1074278 30.7205716)"
1036014555,service,229.89999999999998,"LINESTRING (104.0888083 30.7276574, 104.0890235 30.7275229, 104.0891226 30.7274894, 104.0892641 30.7274529, 104.0893845 30.7274742, 104.0895013 30.7275746, 104.0896004 30.7276658, 104.0897149 30.7278559, 104.0896004 30.7276658, 104.0895013 30.7275746, 104.0893845 30.7274742, 104.0892641 30.7274529, 104.0891226 30.7274894, 104.0890235 30.7275229, 104.0888083 30.7276574)"
37633789,unclassified,1274.056,"MULTILINESTRING ((104.1060378 30.7300668, 104.1051739 30.7304238, 104.1038006 30.7312676, 104.1036826 30.7312399, 104.1027653 30.7304975, 104.1011023 30.729377, 104.1007941 30.7292335, 104.1011023 30.729377, 104.1027653 30.7304975, 104.1036826 30.7312399, 104.1038006 30.7312676, 104.1051739 30.7304238, 104.1060378 30.7300668), (104.1060378 30.7300668, 104.1061932 30.7300026, 104.1060378 30.7300668))"
642809740,primary,827.4679999999998,"LINESTRING (104.1061932 30.7300026, 104.105336 30.7278432, 104.1053017 30.7277551, 104.1045694 30.725871, 104.1044337 30.7255052, 104.1042698 30.7250179, 104.1035426 30.7229197)"
755365718,unclassified,277.93600000000004,"MULTILINESTRING ((104.0999798 30.7289465, 104.1003084 30.7290404, 104.1008001 30.7291283, 104.1003084 30.7290404, 104.0999798 30.7289465), (104.0999798 30.7289465, 104.099386 30.7290479, 104.0999798 30.7289465))"
570406154,service,303.49199999999996,"MULTILINESTRING ((104.0993334 30.7288315, 104.0998793 30.7289205, 104.0999798 30.7289465, 104.0998793 30.7289205, 104.0993334 30.7288315), (104.0993334 30.7288315, 104.098837 30.7287545, 104.0987871 30.7291152, 104.098837 30.7287545, 104.0993334 30.7288315))"
570406153,unclassified,105.184,"MULTILINESTRING ((104.0992926 30.7291182, 104.0992645 30.7291126, 104.0992401 30.7290995, 104.099222 30.7290803, 104.099212 30.7290571), (104.099212 30.7290571, 104.099222 30.7290803, 104.0992401 30.7290995, 104.0992645 30.7291126, 104.0992926 30.7291182), (104.099212 30.7290571, 104.099211 30.7290336, 104.0992185 30.729011, 104.0992338 30.7289914, 104.0992553 30.7289768, 104.0992809 30.7289687, 104.0993083 30.7289677), (104.0993083 30.7289677, 104.0992809 30.7289687, 104.0992553 30.7289768, 104.0992338 30.7289914, 104.0992185 30.729011, 104.099211 30.7290336, 104.099212 30.7290571), (104.099386 30.7290479, 104.0993799 30.7290709, 104.0993658 30.7290912, 104.0993452 30.7291067, 104.0993199 30.729116, 104.0992926 30.7291182), (104.0992926 30.7291182, 104.0993199 30.729116, 104.0993452 30.7291067, 104.0993658 30.7290912, 104.0993799 30.7290709, 104.099386 30.7290479), (104.099386 30.7290479, 104.0993838 30.729025, 104.0993736 30.7290038, 104.0993565 30.7289861, 104.0993341 30.7289737, 104.0993083 30.7289677), (104.0993083 30.7289677, 104.0993341 30.7289737, 104.0993565 30.7289861, 104.0993736 30.7290038, 104.0993838 30.729025, 104.099386 30.7290479))"
